Date,wTemp,Temp,Hum,Co2,CoTemp,Gas,Current
2022-01-04 1:43,23,24.4,15.1,1505,45,32,-0.99995
2022-01-04 1:43,23,24.4,15.4,1537,45,32,-1.01315
2022-01-04 1:43,23.0625,24.4,15.4,1537,45,41,0.71605
2022-01-04 1:43,23.0625,24.4,15.4,1524,45,41,0.7243
2022-01-04 1:43,23.0625,24.4,15.4,1524,45,32,-1.0082
2022-01-04 1:43,23.0625,24.4,15.5,1524,45,41,0.68305
2022-01-04 1:43,23.0625,24.4,15.5,1506,45,32,-0.99335
2022-01-04 1:43,23.0625,24.4,15.5,1506,45,41,0.61375
2022-01-04 1:43,23.0625,24.4,15.5,1406,45,32,-0.99995
2022-01-04 1:44,23.0625,24.4,15.5,1406,45,41,-0.2129
2022-01-04 1:44,23.0625,24.4,15.5,1406,45,41,0.7276
2022-01-04 1:44,23.0625,24.4,15.5,1401,45,41,0.73255
2022-01-04 1:44,23,24.4,15.5,1401,45,41,0.7408
2022-01-04 1:44,23.0625,24.4,15.5,1440,45,32,0.71275
2022-01-04 1:44,23.0625,24.4,15.5,1440,45,41,0.73255
2022-01-04 1:44,23.0625,24.4,15.5,1440,45,32,-1.01315
2022-01-04 1:44,23,24.4,15.5,1460,45,41,0.73255
2022-01-04 1:44,23,24.4,15.5,1460,45,41,0.70285
2022-01-04 1:44,23,24.4,15.5,1441,45,41,0.7111
2022-01-04 1:44,23,24.4,15.5,1441,45,41,0.73915
2022-01-04 1:44,23,24.4,15.5,1441,45,41,0.0313
2022-01-04 1:44,23,24.4,15.5,1587,45,41,0.7309
2022-01-04 1:44,23,24.4,15.5,1587,45,41,0.1336
2022-01-04 1:44,23,24.4,15.4,1640,45,41,0.7309
2022-01-04 1:44,23,24.4,15.5,1640,45,32,-0.9884
2022-01-04 1:44,23,24.4,15.4,1640,45,41,0.7375
2022-01-04 1:44,23.0625,24.4,15.4,1643,45,32,-1.00655
2022-01-04 1:44,23,24.4,15.4,1643,45,41,0.73585
2022-01-04 1:44,23,24.4,15.4,1652,45,32,-0.98675
2022-01-04 1:44,23,24.4,15.4,1652,45,41,0.72595
2022-01-04 1:44,23,24.4,15.4,1652,45,41,0.7078
2022-01-04 1:44,23,24.4,15.4,1665,45,41,0.72595
2022-01-04 1:44,23,24.4,15.4,1665,45,41,0.7276
2022-01-04 1:44,23,24.4,15.4,1694,45,41,-0.6485
2022-01-04 1:44,23,24.4,15.5,1694,45,32,-0.9917
2022-01-04 1:44,23,24.4,15.5,1694,41,31,-3.9617
2022-01-04 1:44,23,24.4,15.4,1891,41,41,0.6649
2022-01-04 1:44,23,24.4,15.4,1891,41,32,-0.99665
2022-01-04 1:44,23,24.4,15.4,1529,43,41,0.7309
2022-01-04 1:45,23,24.4,15.5,1529,43,41,0.68965
2022-01-04 1:45,23,24.4,15.4,1250,44,39,-3.3941
2022-01-04 1:45,23,24.4,15.4,1250,44,32,-0.995
2022-01-04 1:45,23,24.4,15.4,1250,44,41,0.7276
2022-01-04 1:45,23,24.4,15.4,848,44,41,0.72265
2022-01-04 1:45,23,24.4,15.4,848,44,41,0.62695
2022-01-04 1:45,23,24.4,15.4,833,45,31,-4.28345
2022-01-04 1:45,23.0625,24.4,15.4,833,45,41,-0.2525
2022-01-04 1:45,23,24.4,15.4,833,45,41,0.72595
2022-01-04 1:45,23,24.4,15.4,827,45,41,0.721
2022-01-04 1:45,23,24.4,15.4,827,45,41,0.7144
2022-01-04 1:45,23,24.4,15.4,831,45,31,-2.42225
2022-01-04 1:45,23,24.4,15.4,831,45,41,0.721
2022-01-04 1:45,23,24.4,15.4,831,45,32,-1.0016
2022-01-04 1:45,23,24.4,15.4,715,45,41,0.72925
2022-01-04 1:45,23,24.4,15.4,715,45,41,0.72265
2022-01-04 1:45,23,24.4,15.4,702,45,40,-2.16815
2022-01-04 1:45,23,24.4,15.4,702,45,41,0.7276
2022-01-04 1:45,23,24.4,15.4,702,45,41,0.06595
2022-01-04 1:45,22.9375,24.4,15.4,697,45,41,0.73915
2022-01-04 1:45,23,24.4,15.4,697,45,41,0.18475
2022-01-04 1:45,23,24.4,15.4,686,45,40,-2.03945
2022-01-04 1:45,23,24.4,15.4,686,45,32,0.72595
2022-01-04 1:45,22.9375,24.4,15.4,686,45,41,0.7144
2022-01-04 1:45,23,24.4,15.4,678,45,41,0.73585
2022-01-04 1:45,23,24.4,15.4,678,45,41,0.7177
2022-01-04 1:45,22.9375,24.4,15.4,682,45,31,-1.02305
2022-01-04 1:45,22.9375,24.4,15.4,682,45,41,0.7276
2022-01-04 1:45,23,24.4,15.4,682,45,41,0.72925
2022-01-04 1:45,22.9375,24.4,15.4,680,45,41,0.72265
2022-01-04 1:46,22.9375,24.4,15.5,680,45,41,0.68965
2022-01-04 1:46,22.9375,24.4,15.5,685,44,41,-0.74915
2022-01-04 1:46,23,24.4,15.5,685,44,32,-1.01315
2022-01-04 1:46,23,24.4,15.5,685,44,41,0.5989
2022-01-04 17:10,20.75,21.2,12.8,536,42,30,-0.7475
2022-01-04 17:10,20.75,21.3,12.9,474,41,30,-0.73925
2022-01-04 17:10,20.75,21.3,12.9,474,41,30,-0.7508
2022-01-04 17:10,20.75,21.3,12.9,474,41,30,-0.7574
2022-01-04 17:10,20.75,21.2,12.8,458,42,30,-0.7574
2022-01-04 17:10,20.75,21.2,12.8,458,42,30,-0.74585
2022-01-04 17:10,20.8125,21.3,12.9,453,42,30,-0.7673
2022-01-04 17:10,20.75,21.2,12.9,453,42,30,-0.77225
2022-01-04 17:11,20.75,21.3,13,453,42,30,-0.74915
2022-01-04 17:11,20.75,21.2,12.9,442,42,30,-0.76895
2022-01-04 17:11,20.75,21.3,13,442,42,30,-0.7838
2022-01-04 17:11,20.75,21.3,13,521,43,30,-0.7706
2022-01-04 17:11,20.75,21.3,13,521,43,30,-0.7706
2022-01-04 17:11,20.75,21.3,13,521,43,30,-0.77555
2022-01-04 17:35,22.5625,22.7,12.2,401,45,30,-0.78875
2022-01-04 17:35,22.5625,22.7,12.3,401,45,38,0.8992
2022-01-04 17:35,22.5625,22.7,12.3,400,47,29,-4.25705
2022-01-04 17:35,22.5625,22.7,12.3,400,47,38,0.8992
2022-01-04 17:35,22.5,22.7,12.3,400,47,30,-0.8036
2022-01-04 17:35,22.5,22.7,12.2,404,49,38,0.8926
2022-01-04 17:35,22.5625,22.7,12.3,404,49,30,-0.8003
2022-01-04 17:35,22.5625,22.7,12.5,402,48,37,13.0251
2022-01-04 17:35,22.5625,22.7,12.4,402,48,38,0.79525
2022-01-04 17:35,22.5625,22.7,12.4,402,48,30,-0.8531
2022-01-04 17:36,22.5625,22.7,12.4,402,50,38,0.8365
2022-01-04 17:36,22.5625,22.7,12.5,402,50,30,-0.8399
2022-01-04 17:36,22.5625,22.7,12.5,4297,48,37,0.83815
2022-01-04 17:36,22.5625,22.7,12.4,4297,48,30,-0.84155
2022-01-04 17:36,22.5625,22.7,12.4,4297,48,38,0.8266
2022-01-04 17:36,22.5625,22.7,12.4,4900,47,30,-0.84155
2022-01-04 17:36,22.5625,22.7,12.4,4900,47,38,0.61045
2022-01-05 23:19,22.8125,23.9,17.3,3025,47,84,0.6352
2022-01-05 23:19,22.8125,23.9,17.3,3025,47,75,-1.0214
2022-01-05 23:19,22.875,23.9,17.3,3067,47,84,0.63355
2022-01-05 23:19,22.8125,23.9,17.3,3067,47,82,0.622
2022-01-05 23:19,22.875,23.9,17.3,3113,47,84,0.6253
2022-01-05 23:19,22.8125,23.9,17.3,3113,47,84,0.6319
2022-01-05 23:19,22.8125,23.9,17.3,3113,47,84,-0.5297
2022-01-05 23:19,22.8125,23.9,17.3,3320,48,75,-1.03625
2022-01-05 23:19,22.8125,23.9,17.3,3320,48,75,0.3184
2022-01-05 23:19,22.875,23.9,17.3,3949,48,84,0.6319
2022-01-05 23:19,22.8125,23.9,17.3,3949,48,75,-1.0709
2022-01-05 23:19,22.8125,23.9,17.3,3949,48,84,0.62365
2022-01-05 23:19,22.8125,23.9,17.3,4373,48,84,0.63025
2022-01-05 23:20,22.8125,23.9,17.3,4373,48,84,0.63355
2022-01-05 23:20,22.875,23.9,17.3,4377,48,75,-1.0676
2022-01-05 23:20,22.8125,23.9,17.2,4377,48,84,0.6286
2022-01-05 23:20,22.8125,23.9,17.2,4377,48,84,0.63025
2022-01-05 23:20,22.8125,23.9,17.2,4747,49,84,0.5956
2022-01-05 23:20,22.875,23.9,17.2,4747,49,84,0.61705
2022-01-05 23:21,22.8125,23.9,17.2,4294,47,84,0.50815
2022-01-05 23:21,22.8125,23.9,17.2,4294,47,75,-1.06265
2022-01-05 23:21,22.8125,23.9,17.2,4148,47,80,-3.6746
2022-01-05 23:21,22.8125,23.9,17.2,4148,47,75,-1.05935
2022-01-05 23:21,22.8125,23.9,17.2,4148,47,75,-1.0544
2022-01-05 23:21,22.8125,23.9,17.2,3041,47,84,0.60385
2022-01-05 23:21,22.8125,23.9,17.2,3041,47,74,0.62695
2022-01-05 23:21,22.8125,23.9,17.2,2381,47,78,-2.5196
2022-01-05 23:21,22.8125,23.9,17.2,2381,47,74,-1.06265
2022-01-05 23:21,22.8125,23.9,17.2,2381,47,73,-1.06925
2022-01-05 23:21,22.75,23.9,17.2,1683,47,81,0.6154
2022-01-05 23:21,22.8125,24,17.2,1683,47,81,0.61705
2022-01-05 23:21,22.8125,23.9,17.2,1610,47,78,-2.26385
2022-01-05 23:21,22.8125,23.9,17.2,1610,47,81,-0.0677
2022-01-05 23:21,22.75,23.9,17.2,1610,47,72,-1.0742
2022-01-05 23:21,22.8125,23.9,17.2,1428,46,80,-0.0215
2022-01-05 23:21,22.8125,23.9,17.2,1428,46,80,0.61375
2022-01-05 23:21,22.8125,23.9,17.2,1380,46,70,-3.67295
2022-01-05 23:21,22.8125,23.9,17.2,1380,46,80,0.622
2022-01-05 23:22,22.8125,23.9,17.1,1380,46,73,-1.10225
2022-01-05 23:22,22.75,23.9,17.1,1315,46,81,0.5989
2022-01-05 23:22,22.75,23.9,17.1,1315,46,73,-1.06265
2022-01-05 23:22,22.75,23.9,17.1,1305,47,78,0.3349
2022-01-05 23:22,22.8125,23.9,17.1,1305,47,80,0.6187
2022-01-05 23:22,22.75,23.9,17.1,1305,47,81,0.6286
2022-01-05 23:22,22.75,24,17.2,1288,47,81,0.6319
2022-01-05 23:22,22.8125,23.9,17.2,1288,47,81,-0.72605
2022-01-05 23:22,22.8125,23.9,17.2,1267,47,72,-1.0808
2022-01-05 23:22,22.75,23.9,17.1,1267,47,80,0.50815
2022-01-05 23:22,22.75,23.9,17.2,1267,47,72,-1.0676
2022-01-05 23:22,22.8125,23.9,17.1,1273,47,72,-1.0709
2022-01-05 23:22,22.8125,24,17.2,1273,47,72,-1.06925
2022-01-05 23:22,22.8125,23.9,16.9,1276,46,80,0.63025
2022-01-05 23:22,22.8125,24,17.1,1276,46,80,0.6121
2022-01-05 23:22,22.75,23.9,17.1,1276,46,73,-1.0742
2022-01-05 23:22,22.8125,23.9,17.1,1217,46,81,0.61705
2022-01-05 23:22,22.8125,23.9,17.1,1217,46,80,0.6022
2022-01-05 23:22,22.8125,23.9,17.1,1200,47,80,0.48175
2022-01-05 23:22,22.8125,24,17.1,1200,47,74,-1.0676
2022-01-05 23:22,22.8125,24,17.2,1200,47,81,-1.6616
2022-01-05 23:22,22.75,23.9,17.1,1207,46,81,0.6286
2022-01-05 23:22,22.75,23.9,17.1,1207,46,81,0.6187
2022-01-05 23:22,22.8125,24,17.1,1214,46,81,0.6319
2022-01-05 23:22,22.8125,24,17.2,1214,46,72,0.6088
2022-01-05 23:22,22.8125,23.9,17.1,1214,46,80,0.61705
2022-01-05 23:22,22.75,23.9,17.1,1214,46,72,-1.05935
2022-01-05 23:22,22.75,24,17.1,1214,46,80,0.6022
2022-01-05 23:22,22.8125,23.9,17.1,1214,46,80,0.61375
2022-01-05 23:22,22.75,23.9,17.1,1214,46,80,0.62695
2022-01-05 23:23,22.75,23.9,17.1,1214,46,80,0.64015
2022-01-05 23:23,22.8125,24,17.1,1217,46,80,-0.0281
2022-01-05 23:23,22.8125,24,17.1,1217,46,80,0.6319
2022-01-05 23:23,22.8125,24,17.1,1215,46,72,0.1996
2022-01-05 23:40,23,24.4,17.1,401,46,60,-1.0742
2022-01-05 23:40,23,24.4,17.1,401,46,60,-1.11545
2022-01-05 23:40,23.0625,24.4,17.1,402,46,60,-1.0742
2022-01-05 23:40,23,24.4,17.1,402,46,60,-1.0643
2022-01-05 23:40,23,24.4,17.1,400,46,60,-1.05275
2022-01-05 23:40,23.0625,24.4,17.1,400,46,60,-1.0808
2022-01-05 23:40,23,24.4,17.1,400,46,60,-1.08245
2022-01-05 23:40,23.0625,24.4,17.1,402,46,58,-1.0907
2022-01-05 23:40,23,24.4,17.1,402,46,58,-1.03625
2022-01-05 23:40,23.0625,24.4,17.1,404,45,60,-1.0676
2022-01-05 23:40,23.0625,24.4,17.1,404,45,67,-0.13865
2022-01-05 23:40,23.0625,24.4,17.1,404,45,67,0.6055
2022-01-05 23:40,23.0625,24.4,17.1,403,46,58,-1.09565
2022-01-05 23:40,23.0625,24.4,17.1,403,46,60,-1.00325
2022-01-05 23:40,23.0625,24.4,17.1,401,46,58,-1.08245
2022-01-05 23:40,23.0625,24.4,17.1,401,46,58,-1.08245
2022-01-05 23:40,23,24.4,17.1,401,46,58,-1.09235
2022-01-05 23:40,23,24.4,17.1,404,46,58,-1.09235
2022-01-05 23:40,23,24.4,17.1,404,46,58,-1.08575
2022-01-05 23:40,23.0625,24.4,17.1,402,46,58,-1.0907
2022-01-05 23:40,23,24.4,17.1,402,46,58,-1.06925
2022-01-05 23:40,23,24.4,17.1,402,46,58,-1.07915
2022-01-05 23:41,23,24.4,17.1,402,46,58,-1.08575
2022-01-05 23:41,23,24.4,17,402,46,58,-1.07585
2022-01-05 23:41,23.0625,24.4,17,403,46,58,-1.0775
2022-01-05 23:41,23,24.4,17,403,46,58,-1.0973
2022-01-05 23:41,23,24.4,17,403,46,58,-1.07255
2022-01-05 23:41,23,24.4,17,401,46,58,-1.06595
2022-01-05 23:41,23,24.4,17,401,46,58,-1.1039
2022-01-05 23:41,23.0625,24.4,17,400,46,58,-1.07585
2022-01-05 23:41,23,24.4,17,400,46,67,0.6121
2022-01-05 23:41,23,24.5,17.1,400,46,784,0.59395
2022-01-05 23:41,23,24.4,17,402,46,1024,-0.12875
2022-01-05 23:41,23,24.4,17.1,402,46,183,0.59395
2022-01-05 23:41,23.0625,24.4,17.1,403,46,123,-0.02315
2022-01-05 23:41,23.0625,24.4,17.1,403,46,97,0.60385
2022-01-05 23:41,23,24.4,17.1,403,46,79,0.60385
2022-01-05 23:41,23.0625,24.4,17.1,401,46,84,0.6055
2022-01-05 23:41,22.9375,24.4,17.1,401,46,79,0.60715
2022-01-05 23:41,23,24.4,17,401,46,69,-1.06265
2022-01-05 23:41,23,24.4,17,401,46,68,-1.0643
2022-01-05 23:41,23,24.4,17,401,46,75,0.60385
2022-01-05 23:41,23,24.4,17.1,400,46,74,0.6055
2022-01-05 23:41,23,24.4,17,400,46,74,0.6055
2022-01-05 23:41,23,24.4,17,403,46,72,0.6055
2022-01-05 23:41,23,24.4,17,403,46,74,-0.72605
2022-01-05 23:41,23,24.4,17,403,46,64,-1.08905
2022-01-05 23:41,23,24.4,17,406,46,72,0.49495
2022-01-05 23:41,23,24.4,17,406,46,70,0.6055
2022-01-05 23:41,23,24.4,17,406,46,64,-1.08575
2022-01-05 23:41,23,24.4,17,406,46,72,0.60715
2022-01-05 23:41,22.9375,24.4,17,406,46,70,0.6088
2022-01-05 23:42,23,24.5,17,407,46,70,0.60715
2022-01-05 23:42,22.9375,24.4,17,407,46,62,-1.07585
2022-01-05 23:42,23,24.4,17,409,46,70,0.5857
2022-01-05 23:42,22.9375,24.4,17,409,46,226,0.5989
2022-01-05 23:42,22.9375,24.5,17,409,46,133,0.46855
2022-01-05 23:42,23,24.4,17,413,46,89,-1.0973
2022-01-05 23:42,23,24.5,17,413,46,85,-0.2855
2022-01-05 23:42,23,24.4,17,415,46,114,0.58405
2022-01-05 23:42,23,24.4,17,415,46,137,0.6022
2022-01-05 23:42,23,24.5,17,415,46,103,-4.19105
2022-01-05 23:42,23,24.5,17,563,42,79,0.59725
2022-01-05 23:42,23,24.4,17,563,42,81,0.6088
2022-01-05 23:42,23,24.5,17,402,43,69,-1.0907
2022-01-05 23:42,23,24.4,17,402,43,77,0.6022
2022-01-05 23:42,23,24.5,17,404,40,74,-3.74225
2022-01-05 23:42,22.9375,24.4,17,404,40,75,0.55105
2022-01-05 23:42,23,24.5,17.1,404,40,75,0.5626
2022-01-05 23:42,23,24.5,17,404,42,74,-0.137
2022-01-05 23:42,23,24.4,17,404,42,74,0.5527
2022-01-05 23:42,23,24.5,17,400,44,69,-3.74555
2022-01-05 23:42,23,24.5,17,400,44,72,0.55435
2022-01-05 23:42,23,24.4,17,400,44,65,0.5461
2022-01-05 23:42,23,24.4,17,403,44,72,0.55105
2022-01-05 23:42,23,24.4,17,403,44,72,0.55765
2022-01-05 23:42,23,24.4,17,401,44,69,-2.8298
2022-01-05 23:42,23,24.5,17,401,44,64,-1.1369
2022-01-05 23:42,23,24.5,17,401,44,70,0.5527
2022-01-05 23:42,23,24.5,17,404,44,70,0.55765
2022-01-05 23:42,23.0625,24.4,17,404,44,70,0.55765
2022-01-05 23:42,23,24.5,17,402,45,67,-2.4305
2022-01-05 23:43,23,24.5,17,402,45,69,-0.8333
2022-01-05 23:43,23,24.5,17,402,45,61,-1.1369
2022-01-05 23:43,23,24.5,17,404,44,69,0.4636
2022-01-05 23:43,23,24.5,17,404,44,68,0.5692
2022-01-05 23:43,23,24.5,17,402,44,58,-3.7604
2022-01-05 23:43,23,24.5,17,402,44,68,0.57415
2022-01-05 23:43,23,24.5,17,402,44,68,0.5692
2022-01-05 23:43,23,24.4,17,404,44,68,0.56755
2022-01-05 23:43,23,24.5,17,404,44,60,-1.1336
2022-01-05 23:43,23,24.5,17,404,44,67,-2.0972
2022-01-05 23:43,23,24.5,17,404,44,68,0.56095
2022-01-05 23:43,23,24.5,17,404,44,68,0.3019
2022-01-05 23:43,23,24.5,17,400,44,60,-1.14845
2022-01-05 23:43,23,24.5,17,400,44,68,-0.31355
2022-01-05 23:43,23,24.5,17,400,45,68,0.5263
2022-01-05 23:43,23,24.5,17,400,45,60,0.53785
2022-01-05 23:43,23,24.5,17,400,45,67,0.54115
2022-01-05 23:43,23,24.5,17,400,45,60,-1.14845
2022-01-05 23:43,23,24.4,17,400,45,68,0.56425
2022-01-05 23:43,23,24.5,17,401,45,60,-1.1138
2022-01-05 23:43,23,24.5,17,401,45,67,0.5725
2022-01-05 23:43,22.9375,24.5,17,401,45,67,0.55435
2022-01-05 23:43,23,24.5,17,401,45,67,0.53455
2022-01-05 23:43,23,24.4,16.9,401,45,67,0.55105
2022-01-05 23:43,23,24.5,17,404,44,67,-0.335
2022-01-05 23:43,23,24.5,17,404,44,67,0.57085
2022-01-05 23:43,23,24.5,17,404,44,67,0.1336
2022-01-05 23:43,23,24.5,17,401,50,67,0.56755
2022-01-05 23:43,23,24.5,17,401,50,58,0.56755
2022-01-05 23:43,23.0625,24.5,17,400,47,67,0.54445
2022-01-05 23:44,23.0625,24.4,17,400,47,67,0.5626
2022-01-05 23:44,23.0625,24.5,17,400,47,67,0.51805
2022-01-05 23:44,23.0625,24.5,17,404,46,58,-1.16825
2022-01-05 23:44,23.0625,24.5,17,404,46,67,0.5197
2022-01-05 23:44,23.0625,24.5,17,401,45,64,0.5395
2022-01-05 23:44,23.0625,24.5,17,401,45,64,0.5428
2022-01-05 23:44,23,24.5,17,401,45,64,0.5593
2022-01-05 23:44,23.0625,24.5,17,401,45,64,-0.72935
2022-01-05 23:44,23,24.5,17,401,45,55,-1.1435
2022-01-05 23:44,23.0625,24.5,17,401,45,64,0.54775
2022-01-05 23:44,23,24.5,17,401,45,62,0.5593
2022-01-05 23:44,23,24.5,17,401,45,55,0.55105
2022-01-05 23:44,23.0625,24.5,16.9,401,45,63,0.5626
2022-01-05 23:44,23,24.5,16.9,401,45,62,0.5626
2022-01-05 23:44,23.0625,24.5,17,401,44,62,0.5725
2022-01-05 23:44,23,24.5,17,401,44,62,0.5659
2022-01-05 23:44,23,24.5,16.9,401,44,62,0.56755
2022-01-05 23:44,23.0625,24.5,16.9,402,44,62,0.5659
2022-01-05 23:44,23.0625,24.5,16.9,402,44,63,0.0907
2022-01-05 23:44,23.0625,24.5,16.9,401,44,55,-1.12535
2022-01-05 23:44,23,24.5,17,401,44,62,-0.2789
2022-01-05 23:44,23,24.5,16.9,401,44,62,0.56425
2022-01-05 23:44,23,24.5,17,404,44,55,-1.1138
2022-01-05 23:44,23,24.4,16.9,404,44,62,0.57085
2022-01-05 23:44,23.0625,24.5,16.9,403,45,54,-1.1435
2022-01-05 23:44,23,24.5,16.9,403,45,62,0.56755
2022-01-05 23:44,23.0625,24.5,17,403,45,55,-1.11215
2022-01-05 23:44,23,24.5,16.9,402,45,62,0.5692
2022-01-05 23:44,23,24.5,17,402,45,62,0.5494
2022-01-05 23:45,23.0625,24.5,17,402,45,62,0.5692
2022-01-05 23:45,23,24.5,16.9,402,45,55,-1.1072
2022-01-05 23:45,23,24.5,17,402,45,55,-1.1204
2022-01-05 23:45,23.0625,24.5,17,404,45,55,-1.1204
2022-01-05 23:45,23,24.5,17,404,45,62,0.14515
2022-01-05 23:45,23.0625,24.5,17,401,44,62,0.5659
2022-01-05 23:45,23.0625,24.5,17,401,44,54,-1.1138
2022-01-05 23:45,23.0625,24.5,17,401,44,62,0.556
2022-01-05 23:45,23.0625,24.5,17,401,44,62,0.5692
2022-01-05 23:45,23,24.5,17,401,44,54,-1.1105
2022-01-05 23:45,23,24.5,17,404,44,62,0.57085
2022-01-05 23:45,23.0625,24.5,16.9,404,44,62,0.5692
2022-01-05 23:45,23.0625,24.5,17,404,44,62,0.5725
2022-01-05 23:45,23.0625,24.5,17,402,44,62,0.4438
2022-01-05 23:45,23.0625,24.5,16.9,402,44,62,0.556
2022-01-05 23:45,23,24.5,16.9,404,44,62,-0.4472
2022-01-05 23:45,23,24.5,16.9,404,44,54,-1.1237
2022-01-05 23:45,23,24.5,16.9,404,44,62,-4.58045
2022-01-05 23:45,23,24.5,16.9,402,44,62,0.5428
2022-01-05 23:45,23.0625,24.5,16.9,402,44,53,-1.13525
2022-01-05 23:45,23,24.5,16.9,400,44,62,0.5494
2022-01-05 23:45,23.0625,24.5,16.9,400,44,53,-1.127
2022-01-05 23:45,23.0625,24.5,16.9,402,41,60,-3.6845
2022-01-05 23:45,23.0625,24.5,16.9,402,41,62,0.56425
2022-01-05 23:45,23,24.5,17,402,41,62,0.57085
2022-01-05 23:45,23.0625,24.5,16.9,400,43,62,0.5626
2022-01-05 23:45,23.0625,24.5,16.9,400,43,62,0.0973
2022-01-05 23:45,23,24.5,16.9,403,43,51,-4.6019
2022-01-05 23:45,23.0625,24.5,16.9,403,43,62,-0.2789
2022-01-05 23:45,23,24.5,16.9,403,43,62,0.5725
2022-01-05 23:46,23.0625,24.5,17,400,44,53,0.57085
2022-01-05 23:46,23.0625,24.5,16.9,400,44,61,0.55765
2022-01-05 23:46,23.0625,24.5,16.9,402,44,51,-2.72585
2022-01-05 23:46,23.0625,24.5,16.9,402,44,61,0.5461
2022-01-05 23:46,23.0625,24.5,16.9,402,44,52,-1.1336
2022-01-05 23:46,23.0625,24.5,16.9,403,44,61,0.56095
2022-01-05 23:46,23.0625,24.5,16.9,403,44,61,0.5065
2022-01-05 23:46,23.0625,24.5,16.9,403,44,60,-2.34305
2022-01-05 23:46,23.0625,24.5,16.9,403,44,61,0.57085
2022-01-05 23:46,23.0625,24.5,16.9,403,44,61,-0.73925
2022-01-05 23:46,23.0625,24.5,16.9,400,44,52,-1.14185
2022-01-05 23:46,23.0625,24.5,16.9,400,44,61,0.1369
2022-01-05 23:46,23.125,24.5,16.9,404,44,60,-2.17145
2022-01-05 23:46,23.0625,24.5,16.9,404,44,52,-1.1138
